Unnamed: 0,resp_id,any_missing,party_lean,gender,highest_edu,trust_gov_dc_V241229,trust_court_system_V241230,corrupt_officials_V241233,trust_people_V241234,trust_election_officials_V241315,trust_judiciary_V242419,trust_gov_V242418,trust_congress_V242417,trust_news_media_V241335,trust_social_media_V242422,trust_parties_V242421,trust_scientists_V242420,x,y
2224,205826,False,Not strong Rep,Female,HS,3,3,3,4,4,3,3,2,3,2,3,2,-15.23411,10.180561
2225,205832,False,Not strong Dem,Female,Advanced Degree,3,4,4,2,5,3,3,3,2,3,3,2,21.866617,78.76479
2226,205844,False,Strong Dem,Male,HS,4,4,4,2,4,2,3,3,3,2,2,1,-20.029346,29.69644
2227,205885,False,Lean Rep,Female,Bachelors,4,4,3,2,3,3,3,3,1,3,2,2,57.607426,-1.9250951
2228,205897,False,Strong Rep,Female,Some college,4,3,4,3,3,2,2,2,3,2,3,2,-34.532448,-17.890295
2229,205909,False,Strong Rep,Female,Advanced Degree,4,4,3,4,3,2,3,3,1,4,4,2,39.134624,-21.193678
2230,205914,False,Lean Rep,Female,Bachelors,5,4,2,4,4,3,4,4,1,4,4,3,81.484406,10.218345
2231,205926,False,Strong Rep,Female,HS,3,3,3,3,4,2,3,3,2,4,3,2,19.849907,-15.09114
2232,206002,False,Not strong Rep,Male,Some college,4,3,3,4,4,2,3,3,2,3,3,4,44.586002,-10.568083
2233,206065,False,Strong Rep,Male,<HS,3,3,4,2,4,1,2,3,3,3,3,2,-14.818108,-1.6849073
2234,206071,False,Independent,Male,Bachelors,5,5,2,2,1,2,2,2,2,2,2,2,3.973095,-67.87576
2235,206083,False,Lean Rep,Male,Some college,5,5,2,3,1,3,4,3,1,4,3,3,66.89085,-17.25887
2236,206096,False,Strong Dem,Female,Bachelors,4,4,3,5,1,4,4,4,2,4,4,4,88.7031,1.9373677
2237,206108,False,Strong Rep,Female,Bachelors,3,3,2,4,2,4,4,4,2,4,4,4,45.71254,17.477869
2238,206209,False,Lean Rep,Male,Advanced Degree,3,4,3,3,3,2,3,2,2,3,3,3,24.789476,-52.30286
2239,206221,False,Strong Rep,Female,<HS,3,3,3,2,3,2,2,2,3,2,2,2,-53.008263,-48.37803
2240,206232,False,Lean Dem,Female,Bachelors,4,4,3,3,4,2,2,2,4,2,3,2,-31.261335,-29.349567
2241,206279,False,Lean Rep,Male,Bachelors,4,3,3,3,4,3,3,3,5,3,3,2,36.88153,38.051365
2242,206285,False,Lean Dem,Female,HS,4,4,2,3,5,2,4,3,2,3,4,1,19.460907,21.387854
2243,206291,False,Not strong Rep,Male,Bachelors,2,2,4,2,5,2,2,2,4,2,2,1,-90.192795,7.063736
2244,206296,False,Strong Rep,Male,Some college,3,2,4,2,5,2,2,2,3,4,2,2,-38.000263,-68.78115
2245,206326,False,Strong Rep,Female,Some college,5,4,2,4,3,2,3,2,3,3,2,2,4.848636,-52.178013
2246,206332,False,Independent,Female,HS,4,5,2,3,2,3,3,3,2,3,3,2,63.540165,-8.290318
2247,206338,False,Strong Rep,Female,Bachelors,4,4,2,2,4,3,3,3,1,3,3,2,66.78529,0.91810364
2248,206379,False,Strong Rep,Male,HS,4,4,3,2,3,3,3,1,3,4,2,2,16.236418,-71.068405
2249,206403,False,Lean Dem,Male,Some college,3,2,3,3,5,2,2,2,3,2,2,2,-57.999226,-36.49996
2250,206439,False,Not strong Dem,Female,Some college,4,4,2,4,3,2,3,2,3,2,2,2,3.6447573,-52.15128
2251,206469,False,Not strong Rep,Female,Some college,4,4,2,4,3,4,4,4,3,3,4,2,66.4475,37.176266
2252,206505,False,Strong Rep,Female,HS,5,4,2,4,2,3,3,3,1,4,3,4,76.63237,-19.11192
2253,206557,False,Not strong Dem,Male,Advanced Degree,2,2,4,2,4,1,2,2,3,2,3,2,-32.978165,-6.658246
2254,206562,False,Strong Dem,Female,Bachelors,2,2,4,2,5,2,3,2,5,2,2,1,-90.2888,9.8918705
2255,206568,False,Independent,Female,Some college,4,4,3,4,3,2,3,3,3,4,4,2,24.240969,11.06143
2256,206574,False,Independent,Male,HS,5,4,1,4,2,2,3,2,2,2,3,2,12.53825,-48.147995
2257,206580,False,Lean Dem,Male,Some college,2,3,2,2,2,2,3,3,2,2,4,2,14.590867,-0.64269567
2258,206598,False,Lean Rep,Male,Advanced Degree,4,2,4,2,4,2,2,2,2,3,2,2,-41.880165,-73.69453
2259,206616,False,Not strong Dem,Male,Advanced Degree,3,3,3,2,5,2,2,2,2,2,2,1,-86.07884,-16.383406
2260,206717,False,Strong Rep,Male,Advanced Degree,4,2,2,4,1,3,3,3,1,4,3,3,52.54369,-11.16799
2261,206733,False,Strong Dem,Male,Some college,4,5,3,4,5,4,4,4,3,4,3,2,67.43648,43.60309
2262,206787,False,Lean Dem,Female,Bachelors,3,4,3,3,4,3,2,2,2,3,3,1,-23.339485,12.882986
2263,206793,False,Not strong Rep,Male,Advanced Degree,3,2,4,2,5,2,3,3,3,2,3,1,-12.312031,42.398632
2264,206810,False,Strong Rep,Female,<HS,4,2,4,2,5,2,3,2,2,3,2,2,-41.908234,-74.95948
2265,206822,False,Strong Rep,Male,Some college,5,2,3,3,2,3,4,4,1,4,4,3,55.36151,-8.869839
2266,206828,False,Strong Rep,Male,HS,3,3,3,3,4,2,3,3,3,3,2,3,3.5964458,-0.031455573
2267,206846,False,Strong Rep,Female,Advanced Degree,3,3,3,3,3,2,2,3,3,3,2,2,-53.74917,-17.362488
2268,206852,False,Strong Rep,Male,HS,4,3,2,3,4,3,2,3,2,2,2,2,-22.253292,33.61108
2269,206865,False,Strong Rep,Male,Bachelors,5,4,2,3,1,3,4,3,1,4,3,3,66.92446,-17.36573
2270,206949,False,Strong Dem,Female,<HS,5,5,2,3,1,4,4,4,1,4,4,4,82.01753,-1.1380848
2271,207003,False,Strong Dem,Female,<HS,1,1,1,5,5,1,1,1,5,1,1,1,-64.043335,-21.828192
2272,207021,False,Strong Dem,Female,Bachelors,4,3,2,4,1,4,4,4,2,3,4,1,65.206085,27.217005
2273,207027,False,Not strong Dem,Male,Bachelors,5,4,4,2,5,2,3,3,2,4,3,1,0.45303068,33.545044
2274,207033,False,Strong Dem,Male,Advanced Degree,3,3,4,3,5,3,2,2,3,2,3,2,-38.12868,5.8037295
2275,207065,False,Not strong Dem,Female,Bachelors,4,4,3,4,3,2,2,2,4,2,2,2,-34.273907,-33.573517
2276,207077,False,Strong Dem,Female,<HS,2,3,3,2,1,1,1,1,1,1,1,1,-42.149403,-44.446915
2277,207089,False,Strong Dem,Male,Some college,3,4,3,3,4,3,3,3,3,2,3,1,18.14983,55.18678
2278,207100,False,Not strong Dem,Male,HS,3,2,3,3,4,2,2,2,3,2,3,2,-40.61471,-3.9408138
2279,207112,False,Independent,Male,Some college,5,5,3,4,2,3,3,3,3,2,3,3,96.29606,-8.831606
2280,207118,False,Lean Dem,Male,<HS,5,5,5,5,3,2,2,2,3,2,2,2,-38.777855,-26.314516
2281,207124,False,Strong Dem,Female,Advanced Degree,3,3,3,2,4,2,2,2,4,2,3,2,-40.57703,-0.06468652
2282,207154,False,Strong Dem,Female,Bachelors,3,4,3,3,3,2,3,3,2,2,3,2,38.73482,-8.164054
2283,207160,False,Lean Rep,Male,Bachelors,4,3,2,3,1,1,1,1,5,1,1,2,-31.552868,-40.037365
2284,207183,False,Independent,Male,Bachelors,5,5,2,4,1,3,4,4,1,4,4,3,84.86249,10.254277
2285,207189,False,Strong Dem,Male,HS,3,3,4,3,2,2,2,2,3,2,2,2,-60.358337,-51.22703
2286,207215,False,Strong Dem,Female,Advanced Degree,2,3,3,3,5,2,2,3,3,2,3,1,-28.448807,72.93615
2287,207221,False,Lean Dem,Female,Some college,3,2,4,2,5,2,2,3,3,2,3,1,-31.888199,65.43303
2288,207238,False,Lean Dem,Male,Advanced Degree,2,2,3,3,3,2,2,3,3,3,3,2,-8.688737,2.9313536
2289,207244,False,Strong Dem,Male,Advanced Degree,3,2,4,2,5,2,2,2,3,2,2,2,-72.297485,-44.94458
2290,207261,False,Strong Dem,Female,Some college,4,4,4,4,4,2,3,3,3,3,3,1,17.021517,31.189062
2291,207267,False,Strong Dem,Female,Some college,4,4,3,2,3,2,2,2,3,2,2,1,-59.666878,-4.663249
2292,207290,False,Lean Dem,Male,Bachelors,5,3,2,2,5,2,3,3,3,2,4,1,-8.146368,24.721664
2293,207320,False,Lean Dem,Male,Some college,3,2,4,2,5,4,4,4,2,4,4,3,33.62382,20.3427
2294,207355,False,Lean Dem,Male,Bachelors,3,3,3,3,2,2,2,2,3,3,2,1,-36.430717,-46.884136
2295,207361,False,Independent,Male,Some college,4,5,2,5,3,3,2,2,2,2,2,1,-15.188201,-38.633255
2296,207384,False,Lean Dem,Male,Advanced Degree,4,4,3,3,4,3,2,2,2,3,3,1,-23.332664,12.935109
2297,207419,False,Independent,Female,Some college,4,4,3,4,3,3,3,3,3,3,3,2,80.32208,36.231636
2298,207448,False,Strong Dem,Male,Bachelors,5,5,2,2,3,2,2,2,2,3,3,2,-3.8740776,-55.57289
2299,207556,False,Lean Rep,Male,Bachelors,4,2,4,4,2,2,3,3,4,2,4,1,-7.4284253,41.491062
2300,207565,False,Strong Dem,Female,<HS,3,4,2,4,4,3,3,3,3,2,3,2,28.414015,35.33499
2301,207583,False,Strong Dem,Female,HS,4,4,4,2,4,2,4,4,3,1,2,2,1.5165852,43.303402
2302,207654,False,Not strong Dem,Female,Bachelors,4,3,5,2,3,2,2,2,3,2,2,2,-56.42082,-58.78494
2303,207684,False,Independent,Female,Bachelors,4,4,4,4,2,3,3,3,3,3,3,3,38.4887,4.761822
2304,207690,False,Lean Dem,Male,Bachelors,2,4,4,2,4,2,2,4,4,2,4,1,-20.298365,65.69887
2305,207702,False,Not strong Dem,Male,Bachelors,4,2,3,2,4,2,2,3,2,4,4,1,-11.132182,-11.807169
2306,207720,False,Not strong Dem,Female,Advanced Degree,2,2,3,2,5,2,3,3,3,2,4,1,-14.492253,38.41252
2307,207744,False,Not strong Rep,Female,Bachelors,3,3,3,3,3,4,3,3,3,2,1,1,5.123583,68.45521
2308,207750,False,Strong Dem,Male,Bachelors,4,3,4,2,5,2,3,3,3,1,3,1,-5.1810646,39.368732
2309,207762,False,Not strong Dem,Female,Bachelors,3,4,4,2,5,2,3,3,3,2,4,1,-3.3948936,30.821598
2310,207768,False,Strong Rep,Male,Bachelors,3,2,4,2,2,2,4,3,2,4,2,2,16.08953,-10.678741
2311,207789,False,Lean Dem,Male,Bachelors,3,3,2,2,4,3,3,3,1,3,4,1,48.953003,41.60543
2312,207801,False,Strong Dem,Female,Some college,4,5,2,4,5,4,4,4,3,4,2,1,65.963135,43.514107
2313,207813,False,Lean Rep,Male,Advanced Degree,1,2,4,2,5,1,1,1,1,2,2,1,-79.924324,-19.973927
2314,207818,False,Strong Dem,Female,Some college,4,4,4,4,5,2,2,2,4,1,2,1,-53.36844,-3.494718
2315,207830,False,Not strong Dem,Male,Some college,4,4,4,4,5,2,2,3,2,3,3,2,-24.811419,43.63508
2316,207836,False,Strong Dem,Female,HS,4,4,4,3,5,3,3,4,3,2,3,1,27.304373,72.33532
2317,207842,False,Strong Dem,Female,Some college,4,4,3,3,3,3,3,3,3,3,3,2,78.930176,40.624355
2318,207848,False,Strong Dem,Male,Bachelors,3,3,3,2,2,3,2,3,4,1,3,1,-7.975122,66.077545
2319,207866,False,Strong Dem,Female,Bachelors,2,4,3,2,5,3,2,3,3,2,3,1,-15.40683,72.0425
2320,207872,False,Strong Dem,Female,HS,3,4,4,2,3,3,3,3,2,2,3,1,27.701828,60.912746
2321,207884,False,Independent,Male,Some college,3,3,2,2,5,2,2,2,1,3,2,2,-15.138745,-59.374195
2322,207890,False,Strong Dem,Male,Some college,2,2,4,2,5,2,2,2,3,2,2,2,-68.38995,-43.434444
2323,207914,False,Not strong Rep,Male,Advanced Degree,4,4,2,2,2,3,3,3,2,4,3,2,65.13663,11.949411
2324,207926,False,Lean Rep,Male,Some college,4,3,2,4,3,2,3,3,1,3,3,2,54.99145,-39.74265
2325,207938,False,Strong Rep,Female,HS,5,5,2,3,1,3,4,4,3,4,4,4,85.85364,-5.155996
2326,208033,False,Lean Dem,Female,Bachelors,2,3,4,4,5,2,2,2,4,1,3,1,-46.597317,41.387405
2327,208065,False,Independent,Male,Advanced Degree,4,3,1,3,3,2,4,4,1,4,4,2,45.61979,-21.831411
2328,208084,False,Lean Dem,Female,Some college,4,5,2,4,1,4,4,4,2,3,4,3,86.78783,8.421511
2329,208090,False,Lean Dem,Female,Advanced Degree,4,4,3,2,5,3,3,3,4,2,3,1,22.251728,68.66649
2330,208096,False,Not strong Rep,Male,Some college,2,3,2,4,3,2,3,2,3,3,3,3,19.368443,-33.54388
2331,208134,False,Lean Dem,Female,Bachelors,5,5,1,5,4,4,4,4,1,3,4,4,82.71483,-22.393871
2332,208140,False,Lean Dem,Nonbinary,Some college,4,5,2,2,5,4,4,4,3,2,4,2,55.088573,55.856926
2333,208152,False,Strong Dem,Male,HS,3,2,4,4,3,2,2,2,3,2,2,2,-48.58769,-30.25049
2334,208164,False,Independent,Female,Advanced Degree,3,3,2,2,3,4,4,4,2,4,4,2,68.61365,13.339318
2335,208194,False,Strong Dem,Male,Bachelors,4,3,3,2,4,4,2,4,2,2,4,1,39.052208,70.01919
2336,208200,False,Lean Dem,Nonbinary,Some college,5,4,2,4,3,4,4,4,1,3,4,1,63.073917,38.51995
2337,208206,False,Lean Dem,Male,Bachelors,3,2,4,2,5,1,1,2,4,1,3,1,-55.785866,30.69911
2338,208230,False,Independent,Male,Some college,5,5,1,5,3,2,2,2,3,2,2,2,-14.365306,-42.568825
2339,208236,False,Independent,Female,HS,5,3,1,5,5,2,2,2,3,1,2,2,-12.577621,-43.781487
2340,208248,False,Lean Rep,Nonbinary,Some college,4,2,2,2,2,4,4,4,5,4,4,4,40.105415,22.488422
2341,208254,False,Lean Dem,Female,Bachelors,4,3,3,2,4,3,3,3,3,2,3,2,28.020145,68.353645
2342,208260,False,Strong Rep,Male,Some college,3,3,2,2,3,3,2,3,3,2,2,3,12.538847,4.6799374
2343,208290,False,Strong Dem,Female,Bachelors,4,4,2,3,4,2,3,3,3,2,2,1,-39.909744,12.250782
2344,208302,False,Strong Rep,Male,Advanced Degree,2,2,4,2,5,1,2,3,5,1,3,1,-40.265602,65.41618
2345,208308,False,Not strong Rep,Female,Advanced Degree,4,4,3,2,3,2,2,2,1,3,3,2,-7.8234577,-24.663422
2346,208320,False,Strong Rep,Female,HS,4,4,3,3,3,2,2,2,3,2,3,2,-31.412428,-28.170334
2347,208336,False,Lean Dem,Male,Bachelors,4,5,2,3,3,3,3,4,2,4,4,1,56.11293,34.55374
2348,208342,False,Strong Dem,Male,Bachelors,3,3,4,2,5,2,2,2,3,2,2,1,-93.068184,0.9149128
2349,208366,False,Lean Dem,Male,Bachelors,4,4,4,2,5,3,2,2,2,2,3,1,-52.490845,16.503353
2350,208372,False,Not strong Dem,Male,Bachelors,4,4,4,4,4,2,2,3,4,2,3,1,-27.679266,44.03939
2351,208390,False,Not strong Dem,Male,Advanced Degree,4,2,4,2,5,2,2,2,4,1,2,1,-77.02649,15.555716
2352,208402,False,Lean Dem,Male,Some college,3,3,4,2,3,4,4,4,1,4,4,4,43.99381,3.4648108
2353,208425,False,Not strong Dem,Female,Bachelors,4,4,3,4,5,3,2,3,4,2,3,1,15.498878,48.35277
2354,208431,False,Independent,Male,Advanced Degree,3,3,4,4,4,1,2,2,2,3,4,1,-41.258972,-16.754303
2355,208443,False,Strong Dem,Male,Advanced Degree,2,4,4,2,5,3,2,3,4,1,3,1,-13.833874,72.31642
2356,208455,False,Not strong Rep,Male,Bachelors,5,3,4,4,3,2,3,3,3,4,3,2,24.476759,-3.9524655
2357,208461,False,Not strong Dem,Female,Bachelors,2,2,4,2,4,1,2,2,5,2,2,1,-78.89386,2.573452
2358,208473,False,Not strong Rep,Male,Bachelors,5,4,2,3,1,3,4,3,2,4,3,2,65.157814,-16.436983
2359,208485,False,Lean Rep,Male,HS,3,3,4,3,3,3,3,2,3,2,3,3,1.4031508,-5.529346
2360,208491,False,Not strong Rep,Male,Some college,5,4,1,5,3,3,4,3,1,4,4,2,57.04404,14.800672
2361,208497,False,Not strong Dem,Female,Some college,3,2,4,2,5,2,2,2,2,2,2,2,-71.22553,-46.122944
2362,208503,False,Not strong Dem,Female,Bachelors,2,2,4,2,5,2,2,2,4,1,3,1,-51.02142,33.16881
2363,208527,False,Strong Rep,Male,HS,3,2,4,2,4,2,2,2,2,3,2,2,-39.138176,-71.89251
2364,208570,False,Strong Dem,Female,Some college,4,4,2,4,3,4,3,3,2,2,3,2,56.124588,23.952477
2365,208599,False,Strong Dem,Female,Bachelors,3,3,3,4,5,3,3,4,4,2,3,1,18.773865,51.514732
2366,208623,False,Lean Dem,Male,<HS,4,4,4,4,1,2,3,2,2,2,3,2,6.8611174,-43.209995
2367,208647,False,Lean Dem,Female,HS,4,3,2,4,3,3,3,3,2,3,3,2,55.59986,18.277796
2368,208682,False,Strong Rep,Female,Some college,3,3,2,4,2,2,2,2,2,2,2,2,-43.18531,-35.64198
2369,208735,False,Independent,Female,Some college,4,4,4,3,4,3,3,3,2,3,3,3,34.478584,-1.5062672
2370,208765,False,Lean Rep,Male,HS,5,5,2,5,2,4,4,4,2,4,4,3,84.87868,7.886058
2371,208805,False,Not strong Dem,Male,Some college,5,5,2,2,3,4,4,4,3,4,4,4,84.683586,-5.1148915
2372,208811,False,Not strong Dem,Male,Bachelors,2,3,4,2,4,3,3,3,2,3,2,1,12.616018,83.64293
2373,208829,False,Strong Dem,Female,HS,2,3,2,2,4,3,3,3,4,4,2,1,16.411861,85.18305
2374,208859,False,Strong Dem,Male,Advanced Degree,4,2,4,2,5,2,2,3,3,3,3,1,-26.863283,61.886837
2375,208865,False,Independent,Female,Some college,5,5,3,5,3,2,2,2,2,2,2,2,-16.805721,-39.122158
2376,208883,False,Lean Dem,Male,Some college,3,4,4,2,3,3,4,3,4,4,4,1,28.867977,78.12972
2377,208901,False,Not strong Rep,Male,Bachelors,5,5,1,4,2,2,3,3,3,3,3,2,57.86616,-42.911774
2378,208937,False,Strong Rep,Female,Some college,3,3,4,3,4,2,3,3,2,3,3,2,1.6998115,5.2945375
2379,208943,False,Not strong Rep,Male,Some college,5,5,2,2,3,4,4,3,1,4,3,2,63.49967,0.14910151
2380,208963,False,Strong Dem,Female,Advanced Degree,2,1,5,2,5,1,1,2,3,3,4,2,-17.442993,-0.4786904
2381,208980,False,Not strong Dem,Male,Advanced Degree,4,2,4,2,5,2,2,2,3,2,3,1,-49.906662,25.537832
2382,208992,False,Strong Dem,Female,Advanced Degree,3,4,4,3,3,4,3,3,3,2,3,1,15.613443,58.627926
2383,209004,False,Independent,Male,HS,5,5,2,4,1,4,4,4,1,4,4,1,67.27322,24.759197
2384,209010,False,Strong Dem,Female,Advanced Degree,3,2,4,3,5,2,2,2,4,2,2,1,-75.305405,-9.592264
2385,209016,False,Not strong Dem,Male,Advanced Degree,3,4,2,3,4,2,2,3,3,2,3,1,-34.886475,48.72511
2386,209052,False,Strong Rep,Female,Bachelors,3,4,2,2,3,2,2,2,2,2,2,2,-9.218339,-53.056202
2387,209076,False,Not strong Dem,Male,Some college,3,3,3,2,4,3,3,3,2,3,3,2,34.037216,22.370453
2388,209082,False,Lean Rep,Male,Some college,4,3,3,2,3,2,3,3,2,3,3,3,28.633413,-20.29104
2389,209088,False,Strong Dem,Male,Advanced Degree,2,2,4,3,5,2,2,2,4,2,2,1,-73.93674,-9.238032
2390,209094,False,Strong Rep,Male,HS,2,1,2,4,4,3,2,2,4,2,3,3,-2.7252386,-6.355488
2391,209152,False,Strong Rep,Female,Some college,4,3,4,3,3,3,3,3,2,3,3,2,41.708546,3.9253807
2392,209212,False,Not strong Rep,Female,Bachelors,4,3,3,4,4,2,3,2,2,3,2,2,6.021564,-56.91553
2393,209287,False,Lean Rep,Male,HS,3,4,3,3,4,3,3,3,3,3,4,2,35.2724,47.354218
2394,209293,False,Lean Dem,Male,Bachelors,4,4,4,2,5,2,2,4,3,2,3,1,-23.851736,58.723293
2395,209316,False,Lean Dem,Other,Bachelors,4,4,4,2,5,2,3,3,3,2,3,1,-3.1397808,39.46894
2396,209322,False,Strong Dem,Female,Advanced Degree,2,3,4,2,5,2,2,3,3,1,2,1,-77.551895,22.146643
2397,209328,False,Not strong Dem,Female,Bachelors,4,4,1,3,3,3,3,3,2,3,4,1,60.15023,37.080086
2398,209334,False,Strong Dem,Female,HS,2,3,4,5,2,3,4,2,5,3,2,1,-28.768202,13.005784
2399,209340,False,Strong Dem,Female,Advanced Degree,2,4,4,2,5,3,2,2,3,3,3,1,-55.84208,14.1512785
2400,209364,False,Strong Dem,Female,Bachelors,3,3,3,2,5,2,2,3,2,2,2,1,-78.37567,28.553862
2401,209370,False,Strong Dem,Male,HS,5,5,2,5,5,3,4,1,4,1,4,2,-5.3098197,-36.291042
2402,209382,False,Not strong Rep,Male,Some college,3,3,2,2,4,2,2,2,2,3,2,3,-15.169421,-57.269215
2403,209394,False,Lean Dem,Female,Bachelors,4,2,3,2,5,2,3,2,2,2,3,1,-29.286646,25.050987
2404,209459,False,Strong Rep,Male,Some college,4,1,4,3,4,2,2,3,3,4,2,2,-8.590634,-1.4932493
2405,209508,False,Not strong Dem,Male,Bachelors,3,2,3,3,5,2,2,2,2,2,3,1,-44.737698,37.861954
2406,209519,False,Strong Dem,Male,<HS,2,2,4,3,3,2,2,2,2,2,2,2,-52.57424,-31.22982
2407,209531,False,Strong Dem,Female,Some college,5,4,2,4,2,3,3,4,3,1,3,2,25.591455,48.686207
2408,209549,False,Strong Dem,Male,Bachelors,4,4,4,4,5,3,3,3,3,3,3,1,20.483936,47.77806
2409,209555,False,Strong Dem,Female,HS,4,4,3,3,4,3,3,3,3,2,3,2,28.777138,66.72252
2410,209603,False,Lean Rep,Male,HS,4,4,4,3,3,2,2,2,3,3,2,2,-61.718353,-59.01386
2411,209621,False,Not strong Rep,Female,Some college,4,4,3,2,4,3,4,3,1,3,3,3,71.3113,-8.339574
2412,209633,False,Strong Rep,Male,Some college,5,3,2,3,2,2,2,2,1,4,2,1,5.167182,-63.795433
2413,209635,False,Strong Rep,Male,Some college,5,4,3,5,2,2,2,2,1,4,2,2,-16.486982,-65.97455
2414,209736,False,Not strong Dem,Female,HS,3,4,4,5,3,3,3,3,2,4,3,2,38.200573,2.2021253
2415,209778,False,Independent,Male,Advanced Degree,4,2,2,2,4,2,3,2,2,2,4,1,-6.560154,23.38571
2416,209800,False,Not strong Dem,Female,<HS,5,4,2,4,2,4,3,2,3,4,3,1,71.18143,34.59676
2417,209806,False,Strong Rep,Male,Bachelors,4,2,2,4,4,2,2,2,3,3,3,2,-17.902073,-29.651455
2418,209855,False,Independent,Male,HS,3,2,2,4,2,2,3,3,2,3,3,2,21.331802,-34.39057
2419,209893,False,Not strong Dem,Male,Advanced Degree,3,2,4,2,4,2,2,2,2,3,3,2,-22.45356,-5.7255077
2420,209934,False,Independent,Male,<HS,5,5,2,4,2,2,3,3,3,2,3,1,12.393709,19.489841
2421,209940,False,Not strong Rep,Female,Some college,3,3,2,4,2,4,3,4,2,3,4,3,46.271317,16.725464
2422,209946,False,Strong Dem,Male,<HS,4,4,2,4,3,4,4,4,3,4,4,4,90.51592,4.9728904
2423,209969,False,Lean Rep,Male,Advanced Degree,3,2,3,3,3,2,3,3,1,4,3,2,19.332914,-14.580012
2424,210022,False,Lean Rep,Male,Advanced Degree,5,5,2,3,1,4,4,3,1,4,3,4,69.30782,-21.83621
2425,210033,False,Lean Dem,Female,<HS,3,3,4,4,4,3,3,3,3,3,3,3,40.451702,10.8641405
2426,210063,False,Lean Dem,Male,Bachelors,4,4,2,4,5,2,3,3,3,2,2,1,-39.438377,12.190172
2427,210080,False,Lean Dem,Male,Some college,4,4,3,3,5,3,4,4,2,3,4,2,51.75365,60.67713
2428,210092,False,Not strong Rep,Female,Bachelors,4,4,2,3,1,2,3,2,2,3,2,2,10.191838,-58.3173
2429,210105,False,Strong Dem,Male,Some college,3,3,3,3,5,3,3,3,2,3,3,3,38.72385,17.465134
2430,210111,False,Strong Dem,Female,Some college,3,3,3,3,4,3,3,2,3,2,3,2,-15.184309,10.156718
2431,210117,False,Strong Dem,Female,Some college,2,2,3,2,5,2,2,3,3,2,3,1,-30.6018,71.645805
2432,210135,False,Lean Dem,Male,Advanced Degree,4,4,3,4,4,3,3,4,3,2,4,1,42.0662,63.44489
2433,210141,False,Strong Dem,Female,Some college,2,3,4,4,5,2,3,2,3,2,2,2,-47.827488,-25.031294
2434,210153,False,Strong Dem,Female,HS,3,4,4,2,5,3,3,3,2,3,3,2,21.866617,78.76479
2435,210159,False,Strong Dem,Male,Advanced Degree,3,2,4,2,4,2,2,2,4,1,3,1,-50.848835,31.652418
2436,210165,False,Lean Dem,Female,Some college,4,2,2,2,5,1,2,3,3,1,3,1,-43.434116,64.449265
2437,210177,False,Not strong Dem,Female,Some college,4,4,4,2,5,2,2,2,4,2,3,2,-49.88342,10.832087
2438,210183,False,Strong Dem,Female,Advanced Degree,3,3,2,3,5,2,3,3,3,2,3,1,6.1720443,31.080873
2439,210201,False,Strong Dem,Female,Advanced Degree,4,4,1,5,1,3,3,3,2,2,3,2,55.912136,22.28964
2440,210207,False,Strong Rep,Female,Some college,3,2,3,2,4,3,4,4,4,3,3,3,38.150787,20.132048
2441,210213,False,Independent,Female,Some college,2,3,4,3,3,2,2,2,3,2,2,2,-62.400356,-50.454334
2442,210219,False,Lean Dem,Female,Bachelors,2,2,4,2,5,1,2,2,4,1,2,1,-80.226906,0.6317593
2443,210225,False,Strong Dem,Female,Some college,2,3,4,2,4,2,2,2,3,2,3,1,-44.3675,30.931929
2444,210231,False,Lean Dem,Female,Advanced Degree,3,2,3,2,4,2,2,2,3,2,3,1,-37.021713,26.776745
2445,210237,False,Not strong Rep,Female,Advanced Degree,4,4,3,3,2,2,2,2,2,2,2,2,-23.884745,-44.11833
2446,210249,False,Strong Dem,Female,Some college,2,4,4,2,5,3,2,2,2,1,2,1,-64.38564,15.136463
2447,210261,False,Strong Dem,Male,Advanced Degree,4,4,3,2,5,3,3,3,2,3,3,1,33.119312,62.4358
2448,210267,False,Strong Rep,Male,Some college,4,3,3,2,4,4,3,4,2,3,4,1,39.165714,69.59987
2449,210273,False,Not strong Rep,Female,Advanced Degree,4,4,3,2,2,3,3,2,1,4,3,2,20.507597,-76.5005
2450,210285,False,Lean Rep,Female,Some college,4,4,3,3,2,2,2,2,1,3,3,2,0.19153203,-45.748028
2451,210297,False,Strong Rep,Male,Bachelors,3,2,4,2,3,2,2,2,2,4,4,2,-23.131418,-3.895819
2452,210303,False,Not strong Rep,Female,Some college,2,2,4,2,5,1,2,2,5,2,2,2,-78.2233,2.6899168
2453,210363,False,Strong Rep,Male,<HS,1,1,5,4,5,3,3,3,5,2,3,1,-1.7910138,13.942609
2454,210387,False,Strong Dem,Nonbinary,Some college,4,4,2,2,4,2,4,4,2,3,4,1,22.712196,20.789757
2455,210405,False,Independent,Male,Bachelors,3,4,3,3,4,2,3,3,1,3,3,2,54.171288,-49.405163
2456,210440,False,Strong Rep,Female,Some college,5,5,1,5,1,4,4,4,1,4,4,3,70.22188,21.769165
2457,210544,False,Lean Rep,Male,Advanced Degree,4,4,2,2,4,2,2,3,2,2,4,2,13.461724,10.600011
2458,210602,False,Strong Rep,Female,Some college,4,3,3,3,1,2,2,3,1,4,3,2,5.1290417,-26.986605
2459,210608,False,Strong Dem,Female,Some college,4,4,3,2,4,3,3,3,2,3,3,1,32.844036,62.253757
2460,210614,False,Strong Dem,Nonbinary,HS,3,4,2,2,4,3,3,3,3,2,4,1,50.629227,50.185173
